,gene_name,uniprot_id,larval_lethal
3406,FBgn0265011,A1Z7M3,other lethal
3407,FBgn0033649,B9ZW35,other lethal
3408,FBgn0023441,Q9BJZ5,other lethal
3409,FBgn0010382,P54733,other lethal
3410,FBgn0264491,O01367,other lethal
3411,FBgn0003430,P32030,other lethal
3412,FBgn0003430,Q961V5,other lethal
3413,FBgn0003053,Q9W4J1,other lethal
3414,FBgn0284248,P84029,other lethal
3415,FBgn0086357,Q8STG9,other lethal
3416,FBgn0265778,B7Z026,other lethal
3417,FBgn0265778,Q9VMF3,other lethal
3418,FBgn0264492,P08181,other lethal
3419,FBgn0002926,P98159,other lethal
3420,FBgn0261268,Q9V475,other lethal
3421,FBgn0000611,P40427,other lethal
3422,FBgn0001983,Q9VJP2,other lethal
3423,FBgn0004198,P10180,other lethal
3424,FBgn0000996,Q7JVY2,other lethal
3425,FBgn0020521,Q8IRK0,other lethal
3426,FBgn0003483,Q9VF26,other lethal
3427,FBgn0015609,O15943,other lethal
3428,FBgn0005590,P54631,other lethal
3429,FBgn0002524,Q9V3F2,other lethal
3430,FBgn0001108,P13496,other lethal
3431,FBgn0024189,A1Z7J1,other lethal
3432,FBgn0024189,Q0E9F2,other lethal
3433,FBgn0015245,O02649,other lethal
3434,FBgn0002921,P13607,other lethal
3435,FBgn0259876,A1Z987,other lethal
3436,FBgn0003209,Q9VLI5,other lethal
3437,FBgn0027364,Q9Y1P6,other lethal
3438,FBgn0011701,Q7KSE4,other lethal
3439,FBgn0004574,Q07327,other lethal
3440,FBgn0004878,Q7M3M8,other lethal
3441,FBgn0004666,P05709,other lethal
3442,FBgn0004666,FBpp0082178,other lethal
3443,FBgn0003463,Q24025,other lethal
3444,FBgn0024250,Q9XTN4,other lethal
3445,FBgn0015513,Q9VCH4,other lethal
3446,FBgn0015513,A0A0B4K7Q6,other lethal
3447,FBgn0003310,P42519,other lethal
3448,FBgn0003254,Q7KF43,other lethal
3449,FBgn0003254,A0A0B4KFC4,other lethal
3450,FBgn0262139,Q24119,other lethal
3451,FBgn0000499,P51140,other lethal
3452,FBgn0004635,P20350,other lethal
3453,FBgn0262739,Q7KY08,other lethal
3454,FBgn0020278,Q9VCX1,other lethal
3455,FBgn0263593,E5DK16,other lethal
3456,FBgn0015524,P56672,other lethal
3457,FBgn0015524,A0A0B4LH19,other lethal
3458,FBgn0001986,Q9Y134,other lethal
3459,FBgn0003449,P43332,other lethal
3460,FBgn0033972,Q7K1Y4,other lethal
3461,FBgn0250874,Q9W4V8,other lethal
3462,FBgn0016041,Q9U4L6,other lethal
3463,FBgn0035763,Q9VS47,other lethal
3464,FBgn0024836,Q9V5N8,other lethal
3465,FBgn0037092,M9PGC0,other lethal
3466,FBgn0002973,P16554,other lethal
3467,FBgn0000667,P18091,other lethal
3468,FBgn0001987,Q7KT70,other lethal
3469,FBgn0004893,Q9VQU9,other lethal
3470,FBgn0004516,P20228,other lethal
3471,FBgn0035471,Q9VZL3,other lethal
3472,FBgn0004049,A0T1Z5,other lethal
3473,FBgn0004049,Q9VFU8,other lethal
3474,FBgn0015903,O17430,other lethal
3475,FBgn0015903,A0A0B4KGD0,other lethal
3476,FBgn0005638,Q02637,other lethal
3477,FBgn0004244,P25123,other lethal
3478,FBgn0004244,M9PBZ1,other lethal
3479,FBgn0004117,P09491,other lethal
3480,FBgn0003145,P06601,other lethal
3481,FBgn0262057,Q0E8C8,other lethal
3482,FBgn0011653,Q9VZH2,other lethal
3483,FBgn0014143,P32027,other lethal
3484,FBgn0032407,Q8IP97,other lethal
3485,FBgn0034368,Q7K3D4,other lethal
3486,FBgn0000119,A1Z9D7,other lethal
3487,FBgn0002985,P23803,other lethal
3488,FBgn0041096,M9PFC6,other lethal
3489,FBgn0041096,Q9VTS9,other lethal
3490,FBgn0003896,Q9VJ37,other lethal
3491,FBgn0010352,A8JNU6,other lethal
3492,FBgn0030305,Q9VYY3,other lethal
3493,FBgn0004908,Q06849,other lethal
3494,FBgn0036107,Q9VTC4,other lethal
3495,FBgn0032363,Q9VKG8,other lethal
3496,FBgn0031571,M9NDE3,other lethal
3497,FBgn0260397,Q9VW97,other lethal
3498,FBgn0001991,Q24270,other lethal
3499,FBgn0001941,Q94515,other lethal
3500,FBgn0263111,P91645,other lethal
3501,FBgn0039915,Q9V4E7,other lethal
3502,FBgn0010488,A1Z968,other lethal
3503,FBgn0267488,Q9VLT3,other lethal
3504,FBgn0040765,Q8MR37,other lethal
3505,FBgn0036761,Q9VVL6,other lethal
3506,FBgn0024273,Q86B74,other lethal
3507,FBgn0024273,Q9VAT0,other lethal
3508,FBgn0033692,Q7JW27,other lethal
3509,FBgn0033261,A1Z7A5,other lethal
3510,FBgn0038252,Q8MSC4,other lethal
3511,FBgn0260442,M9PEJ8,other lethal
3512,FBgn0003507,P52172,other lethal
3513,FBgn0265190,Q9VC10,other lethal
3514,FBgn0044324,Q8T9D1,other lethal
3515,FBgn0040273,Q9V460,other lethal
3516,FBgn0052528,Q9VWD0,other lethal
3517,FBgn0016976,Q24211,other lethal
3518,FBgn0032401,Q95TH6,other lethal
3519,FBgn0021800,Q9VQV2,other lethal
3520,FBgn0021800,Q8MRQ2,other lethal
3521,FBgn0010238,Q24372,other lethal
3522,FBgn0265416,Q9VYC7,other lethal
3523,FBgn0003330,Q9VB08,other lethal
3524,FBgn0082598,Q9VS59,other lethal
3525,FBgn0000448,P31396,other lethal
3526,FBgn0000448,A0A384SX09,other lethal
3527,FBgn0031268,Q9VPR7,other lethal
3528,FBgn0037446,Q9VI24,other lethal
3529,FBgn0051005,Q9V9Z3,other lethal
3530,FBgn0285955,Q8SY28,other lethal
3531,FBgn0038862,Q9VDD8,other lethal
3532,FBgn0262736,P23380,other lethal
3533,FBgn0262527,A0A0B4K6Z4,other lethal
3534,FBgn0003963,Q9VPQ6,other lethal
3535,FBgn0033845,Q7K3L1,other lethal
3536,FBgn0014949,Q9VCY0,other lethal
3537,FBgn0261800,P11046,other lethal
3538,FBgn0010473,Q967D7,other lethal
3539,FBgn0010473,A0A0S0WJJ4,other lethal
3540,FBgn0020299,A0A0B4KGP0,other lethal
3541,FBgn0020299,Q9VFI0,other lethal
3542,FBgn0259113,P26019,other lethal
3543,FBgn0000024,P07140,other lethal
3544,FBgn0000024,E1JIJ8,other lethal
3545,FBgn0003612,Q5BIG7,other lethal
3546,FBgn0267348,P15215,other lethal
3547,FBgn0000063,Q9VEH1,other lethal
3548,FBgn0000063,A0A0B4KG66,other lethal
3549,FBgn0031850,Q968S4,other lethal
3550,FBgn0031850,B7Z030,other lethal
3551,FBgn0031850,Q9VM97,other lethal
3552,FBgn0264442,Q24174,other lethal
3553,FBgn0004926,P41375,other lethal
3554,FBgn0015371,Q7YU81,other lethal
3555,FBgn0030670,Q8SX37,other lethal
3556,FBgn0264493,Q9VFP2,other lethal
3557,FBgn0037657,Q9VHI1,other lethal
3558,FBgn0000723,P18106,other lethal
3559,FBgn0033911,A1Z9M6,other lethal
3560,FBgn0263120,Q8T3L1,other lethal
3561,FBgn0003360,Q26365,other lethal
3562,FBgn0003162,P48596,other lethal
3563,FBgn0001077,P02835,other lethal
3564,FBgn0261963,Q8SYY8,other lethal
3565,FBgn0026418,Q9VUC1,other lethal
3566,FBgn0260400,P16914,other lethal
3567,FBgn0001104,P20353,other lethal
3568,FBgn0000229,P92208,other lethal
3569,FBgn0262975,P20482,other lethal
3570,FBgn0262975,A0A0B4KHP5,other lethal
3571,FBgn0015075,Q9VNV3,other lethal
3572,FBgn0005561,Q59DN7,other lethal
3573,FBgn0005561,O16117,other lethal
3574,FBgn0000115,P25160,other lethal
3575,FBgn0285896,Q09147,other lethal
3576,FBgn0265630,A8JUV0,other lethal
3577,FBgn0016034,Q9VNS0,other lethal
3578,FBgn0003720,P18102,other lethal
3579,FBgn0002522,P10105,other lethal
3580,FBgn0015477,A1Z7S0,other lethal
3581,FBgn0261952,Q9VZE5,other lethal
3582,FBgn0016978,P17133,other lethal
3583,FBgn0033210,Q9V4Q8,other lethal
3584,FBgn0004110,P22711,other lethal
3585,FBgn0002773,P18432,other lethal
3586,FBgn0266098,Q9W4E2,other lethal
3587,FBgn0266098,X2JAH8,other lethal
3588,FBgn0003174,A0A0B4KEW8,other lethal
3589,FBgn0250871,Q9VYS2,other lethal
3590,FBgn0015391,Q9U6I2,other lethal
3591,FBgn0003499,E1JIP0,other lethal
3592,FBgn0003499,A0A0B4KGW2,other lethal
3593,FBgn0000061,Q06453,other lethal
3594,FBgn0264959,Q9V9J3,other lethal
3595,FBgn0004395,Q86B79,other lethal
3596,FBgn0004395,A0A126GV12,other lethal
3597,FBgn0013753,Q24040,other lethal
3598,FBgn0013753,M9PGT9,other lethal
3599,FBgn0261277,Q9VZ21,other lethal
3600,FBgn0026479,Q9VQE0,other lethal
3601,FBgn0001169,Q02308,other lethal
3602,FBgn0046113,Q9VPV3,other lethal
3603,FBgn0046113,Q8T0K9,other lethal
3604,FBgn0259984,Q59DZ3,other lethal
3605,FBgn0283500,Q9W0I6,other lethal
3606,FBgn0026192,O97111,other lethal
3607,FBgn0010389,Q07407,other lethal
3608,FBgn0000212,P25439,other lethal
3609,FBgn0000212,M9PFS6,other lethal
3610,FBgn0004177,P23696,other lethal
3611,FBgn0283657,B7Z126,other lethal
3612,FBgn0260635,Q24306,other lethal
3613,FBgn0002780,P13469,other lethal
3614,FBgn0005672,Q01083,other lethal
3615,FBgn0263782,P14773,other lethal
3616,FBgn0005626,P18459,other lethal
3617,FBgn0028422,Q9TVI0,other lethal
3618,FBgn0001075,P33450,other lethal
3619,FBgn0016984,Q9W2R3,other lethal
3620,FBgn0003975,Q26366,other lethal
3621,FBgn0023518,Q8IRW8,other lethal
3622,FBgn0003087,Q24454,other lethal
3623,FBgn0003396,A0A0B4KFC0,other lethal
3624,FBgn0011592,Q94537,other lethal
3625,FBgn0011592,A1Z920,other lethal
3626,FBgn0002783,Q9VF03,other lethal
3627,FBgn0002783,Q7KND4,other lethal
3628,FBgn0003388,Q9VUF8,other lethal
3629,FBgn0010269,Q24324,other lethal
3630,FBgn0001087,P54362,other lethal
3631,FBgn0004921,P38040,other lethal
3632,FBgn0022764,O77025,other lethal
3633,FBgn0287768,P25932,other lethal
3634,FBgn0010323,P54366,other lethal
3635,FBgn0010452,M9PFH7,other lethal
3636,FBgn0013751,Q8IRC7,other lethal
3637,FBgn0013751,M9PEI5,other lethal
3638,FBgn0026320,Q9V3S6,other lethal
3639,FBgn0263599,Q9VUV9,other lethal
3640,FBgn0000449,Q9NGX9,other lethal
3641,FBgn0000422,P05031,other lethal
3642,FBgn0004108,P23654,other lethal
3643,FBgn0288433,A1Z9R4,other lethal
3644,FBgn0000317,Q9V3Z6,other lethal
3645,FBgn0010097,P42271,other lethal
3646,FBgn0000719,P40795,other lethal
3647,FBgn0011760,Q24117,other lethal
3648,FBgn0004860,Q9NF31,other lethal
3649,FBgn0004860,Q9W523,other lethal
3650,FBgn0043364,Q8IPV7,other lethal
3651,FBgn0043364,Q9VPQ5,other lethal
3652,FBgn0004133,A1Z714,other lethal
3653,FBgn0004133,Q8MSU1,other lethal
3654,FBgn0013347,P52656,other lethal
3655,FBgn0011286,Q24498,other lethal
3656,FBgn0086656,Q8T0Q4,other lethal
3657,FBgn0008636,Q9W2P8,other lethal
3658,FBgn0003277,P04052,other lethal
3659,FBgn0001977,Q9V3Y2,other lethal
3660,FBgn0004567,P32031,other lethal
3661,FBgn0266450,P08155,other lethal
3662,FBgn0086442,Q9VJ14,other lethal
3663,FBgn0038478,Q9VEN2,other lethal
3664,FBgn0000547,M9PCI6,other lethal
3665,FBgn0032337,Q29QN3,other lethal
3666,FBgn0022027,Q7JXV9,other lethal
3667,FBgn0035001,A4UZU8,other lethal
3668,FBgn0086677,Q95NU8,other lethal
3669,FBgn0003415,Q7KTX8,other lethal
3670,FBgn0003415,A8JNW4,other lethal
3671,FBgn0020887,Q9NJG9,other lethal
3672,FBgn0265623,P25172,other lethal
3673,FBgn0265623,A0A0B4KEM5,other lethal
3674,FBgn0003744,Q9NBK5,other lethal
3675,FBgn0015561,Q4V5A3,other lethal
3676,FBgn0011674,Q9W2R4,other lethal
3677,FBgn0011674,Q5BIH3,other lethal
3678,FBgn0004396,P29747,other lethal
3679,FBgn0011672,P49283,other lethal
3680,FBgn0011672,A0A0B4KGL5,other lethal
3681,FBgn0032105,Q9VLD6,other lethal
3682,FBgn0014127,P91663,other lethal
3683,FBgn0000404,P14785,other lethal
3684,FBgn0002924,P20480,other lethal
3685,FBgn0023001,Q9VS24,other lethal
3686,FBgn0029174,Q9VL78,other lethal
3687,FBgn0004838,P48809,other lethal
3688,FBgn0263995,Q01617,other lethal
3689,FBgn0086676,Q9GQQ0,other lethal
3690,FBgn0010516,Q7KN94,other lethal
3691,FBgn0286784,Q7KN62,other lethal
3692,FBgn0000075,P18486,other lethal
3693,FBgn0263864,Q7KLI1,other lethal
3694,FBgn0004646,P27716,other lethal
3695,FBgn0029157,Q6NN85,other lethal
3696,FBgn0029157,FBpp0084175,other lethal
3697,FBgn0004795,Q24573,other lethal
3698,FBgn0261563,M9MRU0,other lethal
3699,FBgn0261563,Q8IP51,other lethal
3700,FBgn0025726,Q8IM86,other lethal
3701,FBgn0025726,H9XVP2,other lethal
3702,FBgn0020392,O61613,other lethal
3703,FBgn0003255,Q7KTA0,other lethal
3704,FBgn0086710,Q9VJ19,other lethal
3705,FBgn0004374,Q7JMZ1,other lethal
3706,FBgn0004374,Q9VIP4,other lethal
3707,FBgn0000319,P29742,other lethal
3708,FBgn0011705,O44252,other lethal
3709,FBgn0011640,Q94901,other lethal
3710,FBgn0011818,Q9NLA6,other lethal
3711,FBgn0037675,Q9VHG0,other lethal
3712,FBgn0002121,P08111,other lethal
3713,FBgn0030966,Q9VWP4,other lethal
3714,FBgn0087041,B7YZW2,other lethal
3715,FBgn0284444,A2VEN4,other lethal
3716,FBgn0086757,Q7K4K7,other lethal
3717,FBgn0003502,P08630,other lethal
3718,FBgn0003366,P13368,other lethal
3719,FBgn0037894,Q9VGP4,other lethal
3720,FBgn0036556,M9PFN0,other lethal
3721,FBgn0038570,Q960M4,other lethal
3722,FBgn0045035,Q5EAK6,other lethal
3723,FBgn0027500,Q9VV79,other lethal
3724,FBgn0250786,Q7KU24,other lethal
3725,FBgn0250786,M9ND16,other lethal
3726,FBgn0003545,Q9V877,other lethal
3727,FBgn0005683,Q9VKW2,other lethal
3728,FBgn0010314,Q24152,other lethal
3729,FBgn0260789,Q9W363,other lethal
3730,FBgn0002873,M9NEG4,other lethal
3731,FBgn0002873,Q8IR55,other lethal
3732,FBgn0037262,Q8IH24,other lethal
3733,FBgn0000173,P35128,other lethal
3734,FBgn0003312,Q9VGH1,other lethal
3735,FBgn0024833,O62531,other lethal
3736,FBgn0261284,Q9W3T7,other lethal
3737,FBgn0261434,Q9VN10,other lethal
3738,FBgn0082582,A0A6H2EEH6,other lethal
3739,FBgn0082582,A0A0B4K6N4,other lethal
3740,FBgn0003390,Q9W3W5,other lethal
3741,FBgn0003390,X2JED7,other lethal
3742,FBgn0014010,Q9V3I2,other lethal
3743,FBgn0260642,P02833,other lethal
3744,FBgn0035290,A8JNI3,other lethal
3745,FBgn0039113,Q9VCI4,other lethal
3746,FBgn0028663,Q9VP18,other lethal
3747,FBgn0261341,E1JI40,other lethal
3748,FBgn0040071,Q9VEX7,other lethal
3749,FBgn0267975,Q9VDY8,other lethal
3750,FBgn0026713,Q9VY50,other lethal
3751,FBgn0262699,Q9W4H9,other lethal
3752,FBgn0001218,P29844,other lethal
3753,FBgn0028969,Q7K7G0,other lethal
3754,FBgn0028969,Q9W555,other lethal
3755,FBgn0004449,O61307,other lethal
3756,FBgn0004449,M9PGF7,other lethal
3757,FBgn0264855,P91926,other lethal
3758,FBgn0283535,P54611,other lethal
3759,FBgn0011715,Q24090,other lethal
3760,FBgn0004889,P36872,other lethal
3761,FBgn0040294,Q9NHP2,other lethal
3762,FBgn0027560,Q9Y119,other lethal
3763,FBgn0016122,Q9VLJ6,other lethal
3764,FBgn0022097,Q9V7D2,other lethal
3765,FBgn0013756,A1Z8P9,other lethal
3766,FBgn0283536,Q9XZH6,other lethal
3767,FBgn0028982,Q9W420,other lethal
3768,FBgn0031145,Q9VRD6,other lethal
3769,FBgn0031145,A8JUT4,other lethal
3770,FBgn0001491,O97454,other lethal
3771,FBgn0028341,Q8IRM7,other lethal
3772,FBgn0028341,Q9W323,other lethal
3773,FBgn0016975,Q24212,other lethal
3774,FBgn0262518,O18338,other lethal
0,FBgn0037102,Q9VP13,other viable
1,FBgn0267431,A0A0A1EI90,other viable
2,FBgn0267431,A0A0A1EI90,other viable
3,FBgn0039993,Q7PLE6,other viable
4,FBgn0267433,Q5LJN5,other viable
5,FBgn0259831,A1A750,other viable
6,FBgn0259821,B8BPV3,other viable
7,FBgn0259821,H1UUM0,other viable
8,FBgn0042105,A8JQV1,other viable
9,FBgn0001313,Q5LJP0,other viable
10,FBgn0040020,Q9W5P1,other viable
11,FBgn0263830,Q5LJT3,other viable
12,FBgn0086378,A8Y589,other viable
13,FBgn0259677,Q0KHN6,other viable
14,FBgn0259677,Q0KHN6,other viable
15,FBgn0259677,Q0KHN6,other viable
16,FBgn0025835,X2JHQ0,other viable
17,FBgn0025835,A8JUS7,other viable
18,FBgn0041004,Q5LJR2,other viable
19,FBgn0040010,M9PGG8,other viable
20,FBgn0040038,Q6GKZ1,other viable
21,FBgn0040056,A4V2C3,other viable
22,FBgn0025836,Q29QE1,other viable
23,FBgn0025836,X2JC00,other viable
24,FBgn0267432,A8Y5B7,other viable
25,FBgn0039955,A8Y582,other viable
26,FBgn0039955,Q7PLP5,other viable
27,FBgn0039955,A8Y582,other viable
28,FBgn0039955,Q7PLP5,other viable
29,FBgn0085360,Q9W5X3,other viable
30,FBgn0085360,X2JFW7,other viable
31,FBgn0266757,B7Z0E9,other viable
32,FBgn0266757,B7Z0E5,other viable
33,FBgn0024887,Q9VPH4,other viable
34,FBgn0043043,Q9VG68,other viable
35,FBgn0038612,Q9VE78,other viable
36,FBgn0034094,A1ZAC0,other viable
37,FBgn0044809,Q8IN42,other viable
38,FBgn0032884,Q9VIJ5,other viable
39,FBgn0037429,Q9VI06,other viable
40,FBgn0050145,Q9V938,other viable
41,FBgn0034470,Q8SY61,other viable
42,FBgn0034715,Q9W270,other viable
43,FBgn0004629,P23779,other viable
44,FBgn0033121,Q9V979,other viable
45,FBgn0015036,O46054,other viable
46,FBgn0030752,X2JKP3,other viable
47,FBgn0030752,Q9VXG0,other viable
48,FBgn0037765,Q9VH55,other viable
49,FBgn0037714,Q9VHB2,other viable
50,FBgn0032897,Q9VII1,other viable
51,FBgn0033392,A1Z7S7,other viable
52,FBgn0032021,Q9VLP2,other viable
53,FBgn0036226,Q9VTR1,other viable
54,FBgn0035865,Q9VSG7,other viable
55,FBgn0038979,Q9VCZ4,other viable
56,FBgn0038979,E1JIT5,other viable
57,FBgn0029733,Q9W4G1,other viable
58,FBgn0036834,Q9VVV2,other viable
59,FBgn0036242,Q4V582,other viable
60,FBgn0032395,Q9VKD0,other viable
61,FBgn0037860,Q9VGT9,other viable
62,FBgn0036999,Q86PD7,other viable
63,FBgn0038353,Q9VF46,other viable
64,FBgn0031307,Q9VPX2,other viable
65,FBgn0034663,Q8MS74,other viable
66,FBgn0038003,Q9VGB8,other viable
67,FBgn0030425,Q9VYJ1,other viable
68,FBgn0024984,Q9W511,other viable
69,FBgn0053110,Q9VCY5,other viable
70,FBgn0052320,A4IJ76,other viable
71,FBgn0052073,Q9VTF2,other viable
72,FBgn0051742,Q8INY4,other viable
73,FBgn0051464,F7VJR2,other viable
74,FBgn0051265,Q9VEM9,other viable
75,FBgn0051224,Q9VE54,other viable
76,FBgn0051207,Q8MSJ6,other viable
77,FBgn0050269,C6SV47,other viable
78,FBgn0039690,Q9VAI0,other viable
79,FBgn0039690,A0A0B4KI57,other viable
80,FBgn0037579,Q9VHR9,other viable
81,FBgn0263354,M9MRJ1,other viable
82,FBgn0037668,Q9VHG7,other viable
83,FBgn0040528,Q9VHU7,other viable
84,FBgn0029968,Q9W3P0,other viable
85,FBgn0032331,A8DYZ1,other viable
86,FBgn0035799,Q9VS90,other viable
87,FBgn0038695,Q6NP84,other viable
88,FBgn0036906,Q9VW38,other viable
89,FBgn0036906,B8A3U9,other viable
90,FBgn0031277,Q9VPT0,other viable
91,FBgn0030847,M9PHU5,other viable
92,FBgn0038448,Q8IHA7,other viable
93,FBgn0032094,Q8T8Y6,other viable
94,FBgn0030109,Q9W366,other viable
95,FBgn0034700,Q9W286,other viable
96,FBgn0039104,Q9VCJ6,other viable
97,FBgn0033807,E1JH55,other viable
98,FBgn0033807,Q7KY01,other viable
99,FBgn0052074,Q8IQE7,other viable
100,FBgn0041581,Q9V751,other viable
101,FBgn0035756,Q9VS41,other viable
102,FBgn0030502,A9YHA1,other viable
103,FBgn0037828,Q9VGX9,other viable
104,FBgn0030984,Q8SZV7,other viable
105,FBgn0086362,Q9V9Y9,other viable
106,FBgn0086362,A0A0B4KI68,other viable
107,FBgn0010894,Q9VRM3,other viable
108,FBgn0036697,Q9VVE2,other viable
109,FBgn0020257,A0A0B4KF28,other viable
110,FBgn0016047,A1Z8J4,other viable
111,FBgn0002938,P10676,other viable
112,FBgn0002937,Q9VFS2,other viable
113,FBgn0005655,P17917,other viable
114,FBgn0033846,A1Z9E2,other viable
115,FBgn0033846,E1JH59,other viable
116,FBgn0031399,Q9VQ89,other viable
117,FBgn0047334,Q0E8H8,other viable
118,FBgn0250831,Q3HKQ1,other viable
119,FBgn0004414,P23488,other viable
120,FBgn0083965,Q9VBG5,other viable
121,FBgn0040011,Q9W5R5,other viable
122,FBgn0023179,Q9VBC7,other viable
123,FBgn0030306,Q9VYY2,other viable
124,FBgn0036877,Q9VW01,other viable
125,FBgn0037697,Q9VHD2,other viable
126,FBgn0026566,O97067,other viable
127,FBgn0035476,Q9VZK8,other viable
128,FBgn0034481,A8E708,other viable
129,FBgn0040093,Q8MR48,other viable
130,FBgn0040104,Q9VQU4,other viable
131,FBgn0028538,Q9VJW1,other viable
132,FBgn0024509,Q9V3J4,other viable
133,FBgn0086895,A1Z9L3,other viable
134,FBgn0041147,Q9VZL2,other viable
135,FBgn0031649,Q9VR48,other viable
136,FBgn0039487,Q9VB75,other viable
137,FBgn0035434,Q2UYJ4,other viable
138,FBgn0023094,O61734,other viable
139,FBgn0040234,Q9NHX8,other viable
140,FBgn0040234,A9YKB9,other viable
141,FBgn0053179,Q9VJF7,other viable
142,FBgn0026268,Q9VZ19,other viable
143,FBgn0020513,Q9I7S8,other viable
144,FBgn0032321,Q9VKM6,other viable
145,FBgn0028664,Q9VZG7,other viable
146,FBgn0040252,Q9VGS7,other viable
147,FBgn0040255,Q9VGT1,other viable
148,FBgn0040259,Q9VGT3,other viable
149,FBgn0033139,D5SHL8,other viable
150,FBgn0033128,Q7JWP5,other viable
151,FBgn0003747,Q9W497,other viable
152,FBgn0020371,Q9VJP1,other viable
153,FBgn0010421,P41900,other viable
154,FBgn0041182,Q9VLZ0,other viable
155,FBgn0041182,Q9NFV7,other viable
156,FBgn0024909,Q9VHY5,other viable
157,FBgn0032847,Q9VIP1,other viable
158,FBgn0086358,Q6NQZ7,other viable
159,FBgn0031106,Q9VR90,other viable
160,FBgn0029121,Q9U1H8,other viable
161,FBgn0005613,P40657,other viable
162,FBgn0011834,Q9VRD0,other viable
163,FBgn0011834,Q9VRD0,other viable
164,FBgn0030357,Q9VYS0,other viable
165,FBgn0030357,H0RNK3,other viable
166,FBgn0032013,Q9VLQ0,other viable
167,FBgn0032013,M9PF78,other viable
168,FBgn0034070,A1ZA87,other viable
169,FBgn0066084,Q962S2,other viable
170,FBgn0262560,Q9V7P1,other viable
171,FBgn0033029,Q7K126,other viable
172,FBgn0022768,Q9W4H8,other viable
173,FBgn0003046,P14484,other viable
174,FBgn0011283,P54195,other viable
175,FBgn0043575,Q9V4X2,other viable
176,FBgn0265102,Q9VSJ6,other viable
177,FBgn0037590,Q9VHQ7,other viable
178,FBgn0041623,P82984,other viable
179,FBgn0026389,P81917,other viable
180,FBgn0026390,P81916,other viable
181,FBgn0030715,Q9VXL0,other viable
182,FBgn0040296,Q9VUI5,other viable
183,FBgn0038859,Q9VDE1,other viable
184,FBgn0034471,Q7K088,other viable
185,FBgn0013305,Q7JRM9,other viable
186,FBgn0028703,M9PB53,other viable
187,FBgn0028703,Q8IPJ4,other viable
188,FBgn0042696,L0MPW8,other viable
189,FBgn0042696,Q86P06,other viable
190,FBgn0027570,A0A0B4K692,other viable
191,FBgn0002868,P04357,other viable
192,FBgn0002868,P04357,other viable
193,FBgn0015770,Q9VIA4,other viable
194,FBgn0004173,Q01643,other viable
195,FBgn0029507,Q7JWV7,other viable
196,FBgn0039140,Q8IMX7,other viable
197,FBgn0014861,P49735,other viable
198,FBgn0031655,Q9VMX6,other viable
199,FBgn0036928,Q95RF6,other viable
200,FBgn0033929,Q960E8,other viable
201,FBgn0011481,A0A0B4KGW6,other viable
202,FBgn0004430,P37160,other viable
203,FBgn0016675,Q9VIX1,other viable
204,FBgn0002533,P07187,other viable
205,FBgn0002531,P02839,other viable
206,FBgn0000464,P16621,other viable
207,FBgn0000464,M9PD76,other viable
208,FBgn0011638,P40796,other viable
209,FBgn0004380,Q9VRK9,other viable
210,FBgn0028421,B7Z139,other viable
211,FBgn0028421,Q9VZ07,other viable
212,FBgn0024889,O76521,other viable
213,FBgn0003358,P17207,other viable
214,FBgn0035887,Q9VSJ2,other viable
215,FBgn0035886,Q9VSJ1,other viable
216,FBgn0001285,Q7JX43,other viable
217,FBgn0086472,P48588,other viable
218,FBgn0029785,Q9W499,other viable
219,FBgn0001216,P29843,other viable
220,FBgn0038100,Q9VG13,other viable
221,FBgn0010228,Q06943,other viable
222,FBgn0063496,A1ZB69,other viable
223,FBgn0010041,Q9VG95,other viable
224,FBgn0010039,Q9VG97,other viable
225,FBgn0026432,Q9VTS3,other viable
226,FBgn0045483,Q9W1V0,other viable
227,FBgn0041240,Q9V969,other viable
228,FBgn0039188,Q8SZ63,other viable
229,FBgn0004598,P30432,other viable
230,FBgn0033079,Q7K3U4,other viable
231,FBgn0025820,O96067,other viable
232,FBgn0261119,Q7KLW9,other viable
233,FBgn0001089,Q9VMJ5,other viable
